transaction_id,user_id,timestamp,amount,currency,country_code
TXN_10985,USR_1319,2026-02-03 03:26:00,4681.71,USD,GBR
TXN_10986,USR_1959,2026-01-22 21:38:00,2752.4,USD,DEU
TXN_10987,USR_1203,2026-01-10 21:53:00,1808.53,USD,GBR
TXN_10988,USR_1241,2026-01-08 14:49:00,3168.22,EUR,USA
TXN_10989,USR_1598,2026-01-02 21:53:00,607.05,USD,USA
TXN_10990,USR_1707,2026-01-17 21:40:00,2381.6,GBP,USA
TXN_10991,USR_1254,2026-01-29 03:44:00,796.92,USD,GBR
TXN_10992,USR_1992,2026-01-03 17:18:00,4984.9,GBP,USA
TXN_10993,USR_1157,2026-01-23 04:52:00,3509.63,USD,USA
TXN_10994,USR_1571,2026-02-03 08:51:00,3944.92,EUR,DEU
TXN_10995,USR_1705,2026-01-12 09:50:00,1895.07,GBP,USA
TXN_10996,USR_1496,2026-01-25 16:49:00,3536.06,GBP,DEU
TXN_10997,USR_1194,2026-01-15 17:33:00,2837.84,GBP,DEU
TXN_10998,USR_1281,08/01/2026,4339.63,GBP,GBR
TXN_10999,USR_1158,2026-01-17 17:00:00,2252.43,EUR,GBR
TXN_11000,USR_1794,2026-01-09 10:40:00,3193.75,EUR,GBR
TXN_11001,USR_1634,2026-01-15 14:18:00,4285.58,GBP,USA
TXN_11002,USR_1674,2026-01-24 20:26:00,4836.14,EUR,USA
TXN_11003,USR_1784,2026-01-15 16:22:00,2761.82,GBP,DEU
TXN_11004,USR_1329,2026-01-04 00:50:00,561.22,USD,GBR
TXN_11005,USR_1960,2026-01-05 20:56:00,657.57,USD,USA
TXN_11006,USR_1101,2026-01-30 22:38:00,168.77,GBP,DEU
TXN_11007,USR_1638,2026-01-17 16:10:00,3509.56,EUR,USA
TXN_11008,USR_1735,2026-01-23 08:45:00,363.66,USD,GBR
TXN_11009,USR_1852,2026-01-17 10:14:00,408.98,GBP,USA
TXN_11010,USR_1960,2026-01-03 15:41:00,4453.25,EUR,GBR
TXN_11011,USR_1272,14/01/2026,2649.81,GBP,USA
TXN_11012,USR_1221,2026-02-03 00:05:00,4803.33,USD,USA
TXN_11013,USR_1394,2026-01-12 07:43:00,955.41,GBP,GBR
TXN_11014,USR_1970,2026-01-19 21:30:00,902.7,GBP,GBR
TXN_11015,USR_1784,2026-01-21 21:03:00,3196.74,EUR,GBR
TXN_11016,USR_1437,2026-01-26 00:43:00,4415.29,USD,USA
TXN_11017,USR_1345,2026-01-21 03:54:00,3291.08,GBP,GBR
TXN_11018,USR_1924,2026-01-19 18:24:00,1582.62,EUR,DEU
TXN_11019,USR_1440,2026-01-11 22:56:00,4132.51,EUR,GBR
TXN_11020,USR_1219,2026-01-12 13:32:00,1881.56,GBP,GBR
TXN_11021,USR_1463,2026-02-03 01:20:00,2243.02,EUR,
TXN_11022,USR_1291,2026-01-14 17:42:00,-2982.86,GBP,USA
TXN_11023,USR_1227,2026-02-01 09:22:00,1081.97,EUR,USA
TXN_11024,USR_1941,2026-01-27 00:22:00,2772.78,GBP,GBR
TXN_11025,USR_1038,2026-01-13 01:27:00,2307.25,USD,USA
TXN_11026,USR_1596,2026-01-05 04:24:00,1256.79,EUR,DEU
TXN_11027,USR_1582,2026-02-02 22:21:00,4590.23,GBP,USA
TXN_11028,USR_1494,2026-01-27 05:24:00,872.78,GBP,GBR
TXN_11029,USR_1097,2026-02-03 06:14:00,2980.2,EUR,USA
TXN_11030,USR_1390,2026-01-16 20:02:00,401.6,USD,DEU
TXN_11031,USR_1444,2026-02-04 00:40:00,2088.44,USD,USA
TXN_11032,USR_1616,2026-01-18 09:47:00,4643.98,USD,GBR
TXN_11033,USR_1536,2026-01-07 19:23:00,215.5,GBP,GBR
TXN_11034,USR_1714,2026-02-03 07:05:00,1111.78,USD,GBR
TXN_11035,USR_1994,2026-01-23 23:18:00,2233.63,GBP,GBR
TXN_11036,USR_1442,2026-01-07 00:24:00,1456.02,EUR,USA
TXN_11037,USR_1487,2026-01-19 04:02:00,2861.49,USD,GBR
TXN_11038,USR_1408,2026-02-04 16:21:00,2514.1,GBP,USA
TXN_11039,USR_1572,2026-01-27 00:03:00,998.56,EUR,GBR
TXN_11040,USR_1630,12/01/2026,4985.42,GBP,USA
TXN_11041,USR_1795,2026-01-05 01:52:00,2156.03,GBP,GBR
TXN_11042,USR_1423,2026-01-15 14:20:00,2123.47,EUR,USA
TXN_11043,USR_1671,2026-01-16 22:00:00,130.79,EUR,USA
TXN_11044,USR_1822,2026-01-03 01:02:00,2216.63,USD,DEU
TXN_11045,USR_1239,2026-02-04 11:39:00,1006.43,EUR,USA
TXN_11046,USR_1087,2026-01-29 06:19:00,570.73,USD,USA
TXN_11047,USR_1889,2026-01-16 14:57:00,4163.9,EUR,USA
TXN_11048,USR_1113,2026-01-16 02:30:00,1532.54,EUR,USA
TXN_11049,USR_1550,2026-02-04 03:36:00,1067.26,GBP,GBR
TXN_11050,USR_1494,2026-02-01 19:14:00,3118.98,USD,GBR
TXN_11051,USR_1385,2026-01-02 23:30:00,2919.19,GBP,GBR
TXN_11052,USR_1061,2026-01-13 08:19:00,1427.23,USD,GBR
TXN_11053,USR_1670,2026-01-31 01:19:00,4726.43,USD,DEU
TXN_11054,USR_1872,2026-01-01 20:51:00,4565.22,EUR,USA
TXN_11055,USR_1904,2026-01-24 03:28:00,3250.56,USD,DEU
TXN_11056,USR_1101,2026-01-25 04:37:00,4520.32,EUR,GBR
TXN_11057,USR_1203,2026-02-02 10:13:00,2508.25,EUR,
TXN_11058,USR_1253,2026-01-23 07:09:00,4612.13,EUR,DEU
TXN_11059,USR_1160,2026-01-17 04:11:00,101.68,GBP,DEU
TXN_11060,USR_1241,2026-01-03 19:44:00,4980.01,GBP,DEU
TXN_11061,USR_1899,2026-01-13 18:03:00,1941.98,USD,GBR
TXN_11062,USR_1349,2026-01-04 23:54:00,4486.9,GBP,USA
TXN_11063,USR_1533,2026-02-01 05:52:00,4803.42,GBP,GBR
TXN_11064,USR_1246,2026-01-28 13:14:00,2868.76,EUR,DEU
TXN_11065,USR_1555,2026-01-27 10:39:00,667.54,GBP,USA
TXN_11066,USR_1819,2026-02-01 08:04:00,1019.53,USD,DEU
TXN_11067,USR_1536,2026-01-30 20:47:00,4548.72,EUR,USA
TXN_11068,USR_1939,2026-01-25 06:09:00,798.66,USD,GBR
TXN_11069,USR_1121,2026-01-02 08:13:00,928.83,USD,GBR
TXN_11070,USR_1901,2026-01-21 03:53:00,4864.75,EUR,DEU
TXN_11071,USR_1841,2026-01-07 21:59:00,4471.71,GBP,DEU
TXN_11072,USR_1109,2026-01-29 01:53:00,666.41,USD,GBR
TXN_11073,USR_1580,2026-01-11 12:14:00,3065.69,GBP,USA
TXN_11074,USR_1367,2026-01-23 20:41:00,406.58,EUR,USA
TXN_11075,USR_1480,2026-01-18 15:13:00,3562.98,EUR,USA
TXN_11076,USR_1140,2026-01-19 14:18:00,827.29,USD,USA
TXN_11077,USR_1015,2026-02-03 18:52:00,4627.92,EUR,USA
TXN_11078,USR_1207,2026-01-20 23:49:00,3791.31,USD,USA
TXN_11079,USR_1501,2026-01-20 11:01:00,3442.43,EUR,USA
TXN_11080,USR_1042,2026-01-15 05:47:00,3043.57,EUR,GBR
TXN_11081,USR_1961,2026-01-24 21:42:00,3714.91,GBP,GBR
TXN_11082,USR_1721,2026-01-21 13:17:00,3936.73,GBP,USA
TXN_11083,USR_1898,2026-01-25 11:30:00,221.66,USD,GBR
TXN_11084,USR_1752,2026-01-29 16:51:00,205.87,EUR,GBR
TXN_11085,USR_1194,2026-01-14 00:18:00,1462.99,EUR,DEU
TXN_11086,USR_1432,2026-01-24 12:41:00,1479.15,USD,GBR
TXN_11087,USR_1474,2026-02-02 21:20:00,4151.17,EUR,USA
TXN_11088,USR_1184,2026-01-07 03:48:00,3895.87,GBP,GBR
TXN_11089,USR_1331,2026-01-27 20:47:00,2259.92,USD,DEU
TXN_11090,USR_1917,2026-01-12 09:10:00,1017.64,EUR,USA
TXN_11091,USR_1664,2026-02-03 08:56:00,4536.74,USD,GBR
TXN_11092,USR_1116,2026-01-04 21:11:00,3534.07,GBP,DEU
TXN_11093,USR_1393,2026-01-08 06:40:00,3637.1,GBP,GBR
TXN_11094,USR_1389,2026-01-26 17:41:00,229.09,USD,DEU
TXN_11095,USR_1883,2026-02-02 09:45:00,758.95,USD,USA
TXN_11096,USR_1315,2026-01-29 12:16:00,1554.5,EUR,DEU
TXN_11097,USR_1920,2026-01-29 08:01:00,666.54,USD,USA
TXN_11098,USR_1012,2026-01-01 06:17:00,2298.63,EUR,GBR
TXN_11099,USR_1505,2026-01-22 15:37:00,1197.01,GBP,GBR
TXN_11100,USR_1452,2026-01-12 03:18:00,406.23,GBP,USA
TXN_11101,USR_1284,2026-01-03 05:26:00,3102.63,GBP,USA
TXN_11102,USR_1056,2026-01-02 11:26:00,3269.85,USD,USA
TXN_11103,USR_1858,2026-01-03 05:34:00,3020.39,EUR,USA
TXN_11104,USR_1182,2026-01-31 01:55:00,815.06,EUR,GBR
TXN_11105,USR_1609,2026-01-21 17:22:00,2865.69,GBP,USA
TXN_11106,USR_1368,2026-01-15 16:37:00,4658.08,USD,DEU
TXN_11107,USR_1388,2026-01-03 22:55:00,4103.12,EUR,GBR
TXN_11108,USR_1137,2026-01-24 23:41:00,618.9,EUR,DEU
TXN_11109,USR_1214,2026-01-05 23:24:00,3482.19,GBP,USA
TXN_11110,USR_1644,2026-02-02 22:53:00,2649.44,USD,DEU
TXN_11111,USR_1956,2026-01-20 10:28:00,3943.04,GBP,DEU
TXN_11112,USR_1324,2026-01-17 02:31:00,1305.7,GBP,GBR
TXN_11113,USR_1629,2026-01-29 18:10:00,2817.55,GBP,GBR
TXN_11114,USR_1827,2026-02-02 05:58:00,907.74,GBP,USA
TXN_11115,USR_1198,2026-01-29 11:11:00,17.89,USD,DEU
TXN_11116,USR_1755,2026-01-19 20:15:00,4241.87,GBP,DEU
TXN_11117,USR_1358,2026-01-01 12:21:00,2806.47,GBP,USA
TXN_11118,USR_1706,2026-01-14 16:00:00,1415.32,USD,DEU
TXN_11119,USR_1331,2026-01-16 04:03:00,3837.49,USD,GBR
TXN_11120,USR_1741,2026-01-09 19:56:00,2848.92,USD,USA
TXN_11121,USR_1346,2026-01-02 14:51:00,4612.18,EUR,DEU
TXN_11122,USR_1493,2026-01-16 06:02:00,785.38,EUR,GBR
TXN_11123,USR_1833,2026-01-24 17:10:00,2075.63,GBP,USA
TXN_11124,USR_1742,2026-01-01 20:27:00,3394.21,GBP,GBR
TXN_11125,USR_1701,2026-01-07 19:05:00,1665.28,EUR,USA
TXN_11126,USR_1031,2026-01-25 07:35:00,1702.37,EUR,GBR
TXN_11127,USR_1584,2026-01-06 07:38:00,3032.39,USD,GBR
TXN_11128,USR_1769,2026-01-02 10:33:00,1548.32,EUR,GBR
TXN_11129,USR_1088,2026-01-21 13:37:00,2490.3,USD,DEU
TXN_11130,USR_1309,2026-01-06 02:36:00,1088.54,EUR,USA
TXN_11131,USR_1038,2026-01-24 00:41:00,3891.17,USD,
TXN_11132,USR_1494,2026-01-16 11:30:00,4525.73,USD,USA
TXN_11133,USR_1750,2026-01-07 12:31:00,4370.66,EUR,DEU
TXN_11134,USR_1100,2026-01-07 00:58:00,4112.47,GBP,GBR
TXN_11135,USR_1037,2026-01-06 06:32:00,-2302.25,GBP,GBR
TXN_11136,USR_1954,2026-01-16 04:03:00,229.71,GBP,USA
TXN_11137,USR_1047,2026-01-15 05:19:00,524.48,GBP,
TXN_11138,USR_1776,2026-01-10 03:04:00,1567.59,USD,DEU
TXN_11139,USR_1283,2026-01-06 08:31:00,2666.06,EUR,GBR
TXN_11140,USR_1161,2026-01-26 11:16:00,1375.45,USD,GBR
TXN_11141,USR_1211,2026-01-13 08:04:00,2717.22,GBP,DEU
TXN_11142,USR_1721,08/01/2026,4021.97,GBP,USA
TXN_11143,USR_1627,2026-01-03 07:25:00,4462.29,GBP,DEU
TXN_11144,USR_1482,2026-01-18 11:00:00,4517.43,USD,USA
TXN_11145,USR_1436,2026-01-27 23:27:00,1965.66,GBP,GBR
TXN_11146,USR_1706,2026-01-15 05:17:00,3499.83,GBP,DEU
TXN_11147,USR_1202,2026-01-04 13:48:00,3567.36,GBP,GBR
TXN_11148,USR_1773,2026-01-05 05:30:00,3824.5,GBP,USA
TXN_11149,USR_1941,2026-01-15 03:02:00,3496.01,USD,DEU
TXN_11150,USR_1727,2026-01-11 04:27:00,3834.8,EUR,USA
TXN_11151,USR_1917,2026-01-09 08:17:00,3088.54,EUR,DEU
TXN_11152,USR_1681,2026-01-23 04:30:00,1658.34,EUR,
TXN_11153,USR_1486,2026-01-08 18:34:00,573.31,EUR,DEU
TXN_11154,USR_1356,2026-01-05 16:26:00,3026.16,USD,GBR
TXN_11155,USR_1731,30/01/2026,3985.82,EUR,GBR
TXN_11156,USR_1309,2026-01-19 19:36:00,2668.4,EUR,GBR
TXN_11157,USR_1249,2026-01-04 00:10:00,2744.27,EUR,DEU
TXN_11158,USR_1833,2026-01-26 19:33:00,3473.36,EUR,DEU
TXN_11159,USR_1557,31/01/2026,3473.72,USD,GBR
TXN_11160,USR_1953,2026-01-27 22:49:00,3562.43,EUR,USA
TXN_11161,USR_1333,2026-01-15 00:28:00,2779.89,EUR,USA
TXN_11162,USR_1071,2026-01-18 05:53:00,2995.31,GBP,GBR
TXN_11163,USR_1660,2026-01-07 07:45:00,3304.22,USD,USA
TXN_11164,USR_1924,2026-01-31 01:52:00,3777.39,USD,USA
TXN_11165,USR_1544,2026-01-21 08:26:00,1464.6,GBP,GBR
TXN_11166,USR_1697,2026-01-31 22:16:00,4388.35,EUR,GBR
TXN_11167,USR_1965,2026-01-05 01:32:00,4684.02,GBP,DEU
TXN_11168,USR_1626,14/01/2026,4932.24,EUR,USA
TXN_11169,USR_1922,2026-02-02 00:16:00,2748.94,USD,USA
TXN_11170,USR_1367,2026-01-11 16:57:00,557.39,EUR,USA
TXN_11171,USR_1604,2026-01-18 10:07:00,1977.4,EUR,GBR
TXN_11172,USR_1445,2026-01-22 14:42:00,2730.14,GBP,USA
TXN_11173,USR_1568,2026-01-08 00:31:00,1929.13,EUR,DEU
TXN_11174,USR_1893,2026-01-04 06:22:00,3353.63,USD,USA
TXN_11175,USR_1147,2026-01-20 21:02:00,3609.48,EUR,GBR
TXN_11176,USR_1139,2026-01-21 18:07:00,432.47,GBP,DEU
TXN_11177,USR_1712,2026-01-09 04:24:00,3026.1,EUR,GBR
TXN_11178,USR_1434,2026-01-17 04:06:00,2764.73,EUR,DEU
TXN_11179,USR_1434,2026-02-03 06:22:00,3026.82,GBP,DEU
TXN_11180,USR_1513,2026-01-17 16:50:00,1353.56,GBP,
TXN_11181,USR_1038,2026-01-06 03:37:00,2845.07,GBP,DEU
TXN_11182,USR_1984,2026-02-03 06:47:00,3455.58,USD,GBR
TXN_11183,USR_1879,24/01/2026,4918.51,EUR,DEU
TXN_11184,USR_1911,2026-01-29 16:52:00,3054.25,USD,DEU
TXN_11185,USR_1983,2026-01-25 12:57:00,3346.9,GBP,GBR
TXN_11186,USR_1319,2026-01-01 11:47:00,3069.07,EUR,GBR
TXN_11187,USR_1524,2026-01-16 02:07:00,4531.21,GBP,GBR
TXN_11188,USR_1983,2026-01-08 14:58:00,4889.02,EUR,
TXN_11189,USR_1945,2026-01-26 15:44:00,2992.21,EUR,GBR
TXN_11190,USR_1644,2026-01-03 08:23:00,2371.07,USD,GBR
TXN_11191,USR_1298,2026-01-14 01:17:00,4046.39,GBP,USA
TXN_11192,USR_1129,2026-01-07 00:47:00,2532.92,EUR,DEU
TXN_11193,USR_1281,2026-01-06 01:51:00,4290.71,USD,GBR
TXN_11194,USR_1931,2026-01-21 07:52:00,2962.93,USD,GBR
TXN_11195,USR_1179,2026-01-23 01:40:00,1313.65,GBP,USA
TXN_11196,USR_1540,2026-01-07 14:28:00,4311.45,EUR,USA
TXN_11197,USR_1841,2026-01-18 10:32:00,779.21,EUR,DEU
TXN_11198,USR_1450,2026-01-27 07:04:00,3632.74,USD,USA
TXN_11199,USR_1353,2026-01-03 09:23:00,281.09,EUR,USA
TXN_11200,USR_1408,2026-02-04 05:52:00,2386.4,EUR,GBR
TXN_11201,USR_1239,2026-01-22 14:23:00,1905.21,GBP,DEU
TXN_11202,USR_1543,2026-01-21 10:14:00,4352.69,USD,DEU
TXN_11203,USR_1323,2026-01-05 10:21:00,4809.2,GBP,USA
TXN_11204,USR_1652,2026-01-30 16:14:00,1775.6,EUR,GBR
TXN_11205,USR_1343,2026-01-30 18:44:00,1358.93,USD,DEU
TXN_11206,USR_1472,2026-02-03 10:04:00,3868.02,GBP,USA
TXN_11207,USR_1788,2026-02-01 09:59:00,982.68,EUR,GBR
TXN_11208,USR_1320,2026-01-04 02:14:00,-2742.59,GBP,USA
TXN_11209,USR_1100,2026-01-16 23:57:00,2631.07,GBP,DEU
TXN_11210,USR_1290,2026-01-29 04:33:00,1266.96,USD,USA
TXN_11211,USR_1961,2026-01-30 00:58:00,2974.75,USD,GBR
TXN_11212,USR_1980,2026-01-18 02:39:00,608.69,GBP,USA
TXN_11213,USR_1921,2026-02-01 15:51:00,3243.05,USD,USA
TXN_11214,USR_1301,2026-01-21 15:17:00,2340.11,USD,GBR
TXN_11215,USR_1283,2026-01-15 17:15:00,3849.1,GBP,GBR
TXN_11216,USR_1799,2026-01-18 16:27:00,379.25,USD,DEU
TXN_11217,USR_1061,21/01/2026,1298.61,EUR,USA
TXN_11218,USR_1950,2026-01-30 09:03:00,1011.34,EUR,USA
TXN_11219,USR_1147,2026-01-28 22:37:00,2707.75,EUR,USA
TXN_11220,USR_1934,02/01/2026,2213.49,EUR,USA
TXN_11221,USR_1585,2026-01-23 15:38:00,3640.45,EUR,USA
TXN_11222,USR_1655,2026-01-18 18:31:00,14.33,USD,GBR
TXN_11223,USR_1716,2026-01-01 04:03:00,1655.86,EUR,GBR
TXN_11224,USR_1962,2026-01-19 09:11:00,3857.24,EUR,DEU
TXN_11225,USR_1799,2026-01-11 06:42:00,-4063.26,USD,GBR
TXN_11226,USR_1977,2026-01-26 19:35:00,3449.41,EUR,USA
TXN_11227,USR_1367,2026-01-03 12:18:00,1673.86,EUR,DEU
TXN_11228,USR_1981,2026-01-16 11:27:00,3238.9,EUR,GBR
TXN_11229,USR_1470,2026-01-10 05:52:00,3804.66,EUR,GBR
TXN_11230,USR_1040,2026-01-14 14:27:00,4837.89,GBP,USA
TXN_11231,USR_1917,2026-01-23 03:24:00,542.77,GBP,DEU
TXN_11232,USR_1647,2026-01-02 15:00:00,2195.54,USD,USA
TXN_11233,USR_1737,18/01/2026,4981.95,USD,DEU
TXN_11234,USR_1553,2026-01-21 10:46:00,3220.6,EUR,GBR
TXN_11235,USR_1016,2026-02-02 19:33:00,194.84,USD,DEU
TXN_11236,USR_1121,2026-01-24 19:24:00,1066.27,GBP,GBR
TXN_11237,USR_1694,2026-02-03 17:26:00,4352.3,GBP,USA
TXN_11238,USR_1947,2026-01-23 06:01:00,369.45,GBP,USA
TXN_11239,USR_1482,2026-01-12 01:05:00,4536.82,GBP,USA
TXN_11240,USR_1133,2026-01-14 23:42:00,81.68,GBP,USA
TXN_11241,USR_1099,2026-01-03 21:52:00,2286.36,USD,GBR
TXN_11242,USR_1108,11/01/2026,579.76,GBP,GBR
TXN_11243,USR_1207,2026-01-19 07:07:00,2136.8,GBP,GBR
TXN_11244,USR_1999,2026-01-15 15:16:00,3423.6,GBP,USA
TXN_11245,USR_1812,2026-01-08 21:28:00,1074.03,USD,GBR
TXN_11246,USR_1123,2026-02-01 16:33:00,1376.73,EUR,USA
TXN_11247,USR_1168,2026-01-07 01:41:00,2198.92,GBP,USA
TXN_11248,USR_1867,2026-01-01 17:05:00,3164.65,EUR,USA
TXN_11249,USR_1082,2026-02-02 03:57:00,41.68,USD,USA
TXN_11250,USR_1908,2026-02-01 12:15:00,1425.82,GBP,DEU
TXN_11251,USR_1146,2026-01-19 18:03:00,3202.73,GBP,DEU
TXN_11252,USR_1178,2026-01-09 04:37:00,3056.58,USD,GBR
TXN_11253,USR_1626,2026-01-16 19:57:00,4751.99,GBP,DEU
TXN_11254,USR_1571,2026-01-05 08:31:00,1185.84,USD,GBR
TXN_11255,USR_1883,2026-01-10 23:31:00,3808.03,GBP,GBR
TXN_11256,USR_1641,2026-01-09 19:36:00,3300.04,EUR,USA
TXN_11257,USR_1152,2026-01-09 00:36:00,3429.37,EUR,DEU
TXN_11258,USR_1944,2026-01-13 23:22:00,225.15,GBP,DEU
TXN_11259,USR_1257,2026-01-05 18:04:00,1678.13,EUR,USA
TXN_11260,USR_1947,2026-01-23 01:49:00,2691.43,USD,USA
TXN_11261,USR_1072,2026-01-27 23:24:00,4476.45,GBP,DEU
TXN_11262,USR_1429,2026-01-11 11:18:00,1001.77,GBP,DEU
TXN_11263,USR_1333,2026-01-19 18:40:00,1146.63,USD,GBR
TXN_11264,USR_1384,2026-01-27 15:05:00,4457.91,USD,DEU
TXN_11265,USR_1911,2026-01-21 16:59:00,2184.97,USD,GBR
TXN_11266,USR_1382,2026-01-29 18:21:00,690.66,GBP,USA
TXN_11267,USR_1276,2026-02-01 12:05:00,1019.03,USD,USA
TXN_11268,USR_1287,2026-01-20 00:49:00,691.14,EUR,DEU
TXN_11269,USR_1351,2026-01-08 03:16:00,1107.07,EUR,GBR
TXN_11270,USR_1653,2026-01-26 03:46:00,4764.27,USD,GBR
TXN_11271,USR_1088,2026-01-10 20:25:00,2064.36,GBP,DEU
TXN_11272,USR_1857,2026-01-20 11:37:00,2319.19,USD,GBR
TXN_11273,USR_1252,2026-01-11 02:56:00,1246.68,EUR,GBR
TXN_11274,USR_1605,2026-01-20 00:20:00,4731.8,GBP,USA
TXN_11275,USR_1041,2026-01-02 12:44:00,4956.45,GBP,GBR
TXN_11276,USR_1403,2026-01-21 14:12:00,2401.55,GBP,USA
TXN_11277,USR_1085,2026-02-03 07:19:00,2796.85,USD,GBR
TXN_11278,USR_1223,2026-01-30 11:24:00,672.23,EUR,USA
TXN_11279,USR_1016,2026-02-02 00:12:00,2404.12,EUR,USA
TXN_11280,USR_1584,2026-01-22 02:34:00,3738.96,USD,DEU
TXN_11281,USR_1895,2026-01-29 12:39:00,3518.64,USD,DEU
TXN_11282,USR_1648,2026-01-18 12:24:00,16.8,GBP,USA
TXN_11283,USR_1340,2026-02-04 06:22:00,2659.29,EUR,DEU
TXN_11284,USR_1968,2026-02-01 03:51:00,3066.38,GBP,USA
TXN_11285,USR_1901,2026-01-31 16:55:00,1685.12,USD,GBR
TXN_11286,USR_1052,2026-01-29 04:16:00,563.72,EUR,DEU
TXN_11287,USR_1375,2026-01-04 01:12:00,884.58,GBP,GBR
TXN_11288,USR_1792,2026-01-25 13:26:00,1031.52,EUR,USA
TXN_11289,USR_1489,2026-01-10 13:10:00,3689.53,GBP,GBR
TXN_11290,USR_1779,2026-01-23 22:02:00,1134.93,EUR,DEU
TXN_11291,USR_1283,2026-01-21 14:10:00,281.76,EUR,DEU
TXN_11292,USR_1539,2026-01-25 04:59:00,4149.5,EUR,GBR
TXN_11293,USR_1545,2026-01-17 18:07:00,4498.26,EUR,GBR
TXN_11294,USR_1968,2026-01-21 20:08:00,3469.18,USD,USA
TXN_11295,USR_1400,2026-01-05 23:28:00,4490.75,EUR,USA
TXN_11296,USR_1114,2026-01-10 07:07:00,3488.44,EUR,USA
TXN_11297,USR_1642,2026-01-25 15:24:00,123.22,EUR,GBR
TXN_11298,USR_1485,2026-01-30 08:11:00,1740.03,EUR,
TXN_11299,USR_1193,2026-01-30 08:10:00,324.12,USD,GBR
TXN_11300,USR_1592,2026-01-23 03:01:00,1720.53,GBP,DEU
TXN_11301,USR_1713,2026-01-21 20:16:00,2655.53,GBP,DEU
TXN_11302,USR_1135,2026-01-12 20:00:00,4492.43,EUR,USA
TXN_11303,USR_1380,2026-01-17 01:43:00,4853.91,USD,USA
TXN_11304,USR_1979,2026-01-25 08:43:00,840.15,USD,GBR
TXN_11305,USR_1996,2026-01-31 07:51:00,885.04,GBP,GBR
TXN_11306,USR_1165,2026-01-27 03:33:00,1197.15,USD,DEU
TXN_11307,USR_1266,2026-02-02 04:23:00,1854.66,USD,
TXN_11308,USR_1324,2026-01-21 09:49:00,4890.33,USD,DEU
TXN_11309,USR_1166,2026-01-19 09:54:00,2672.88,USD,USA
TXN_11310,USR_1786,2026-01-08 02:28:00,-735.47,EUR,DEU
TXN_11311,USR_1756,2026-01-30 10:58:00,2735.27,GBP,DEU
TXN_11312,USR_1485,2026-01-07 16:40:00,4480.93,GBP,GBR
TXN_11313,USR_1746,2026-02-01 08:44:00,4535.34,EUR,DEU
TXN_11314,USR_1490,2026-01-26 01:48:00,4501.87,USD,GBR
TXN_11315,USR_1025,2026-01-17 06:23:00,2014.13,USD,DEU
TXN_11316,USR_1056,2026-01-24 23:01:00,3044.67,USD,GBR
TXN_11317,USR_1958,2026-01-04 19:19:00,3837.8,USD,USA
TXN_11318,USR_1456,2026-01-18 22:49:00,3388.55,USD,GBR
TXN_11319,USR_1325,2026-01-31 08:18:00,3019.83,GBP,USA
TXN_11320,USR_1151,2026-01-18 13:45:00,3582.66,EUR,DEU
TXN_11321,USR_1291,2026-01-26 12:48:00,1731.15,EUR,DEU
TXN_11322,USR_1745,2026-01-21 03:20:00,4440.15,GBP,DEU
TXN_11323,USR_1825,2026-01-19 20:25:00,3642.72,EUR,GBR
TXN_11324,USR_1601,2026-01-14 19:13:00,2993.7,USD,USA
TXN_11325,USR_1888,2026-01-27 21:11:00,2631.25,EUR,USA
TXN_11326,USR_1090,2026-01-19 20:46:00,43.03,GBP,DEU
TXN_11327,USR_1473,2026-01-09 11:11:00,3554.13,USD,USA
TXN_11328,USR_1296,2026-01-27 15:13:00,2773.8,USD,DEU
TXN_11329,USR_1572,2026-01-01 02:41:00,3701.88,USD,USA
TXN_11330,USR_1307,2026-01-06 15:39:00,4780.57,GBP,DEU
TXN_11331,USR_1914,2026-02-01 07:19:00,1445.57,USD,DEU
TXN_11332,USR_1029,2026-01-04 00:53:00,605.58,EUR,DEU
TXN_11333,USR_1370,2026-01-12 17:43:00,2909.52,GBP,DEU
TXN_11334,USR_1487,2026-01-24 07:49:00,4871.55,USD,DEU
TXN_11335,USR_1017,2026-01-03 15:55:00,4227.95,USD,GBR
TXN_11336,USR_1472,2026-01-08 10:23:00,4392.8,USD,DEU
TXN_11337,USR_1369,2026-01-14 04:37:00,2103.37,EUR,USA
TXN_11338,USR_1654,2026-01-29 13:59:00,4682.22,GBP,USA
TXN_11339,USR_1096,2026-01-15 16:23:00,2997.82,USD,GBR
TXN_11340,USR_1846,2026-02-01 04:42:00,4226.52,EUR,DEU
TXN_11341,USR_1371,2026-01-07 12:59:00,-488.21,GBP,DEU
TXN_11342,USR_1530,2026-01-16 11:43:00,1414.27,EUR,DEU
TXN_11343,USR_1166,2026-01-11 01:31:00,521.07,USD,GBR
TXN_11344,USR_1814,2026-01-24 22:10:00,4486.31,GBP,GBR
TXN_11345,USR_1729,2026-01-21 22:59:00,2760.05,USD,DEU
TXN_11346,USR_1119,2026-01-16 20:21:00,4096.04,USD,DEU
TXN_11347,USR_1371,2026-01-24 19:24:00,703.68,EUR,GBR
TXN_11348,USR_1350,2026-02-03 21:09:00,869.31,EUR,USA
TXN_11349,USR_1227,2026-02-01 07:32:00,652.29,GBP,USA
TXN_11350,USR_1128,2026-02-01 10:34:00,1057.11,USD,DEU
TXN_11351,USR_1114,2026-01-02 22:27:00,397.9,EUR,DEU
TXN_11352,USR_1033,2026-01-03 16:45:00,3967.35,GBP,GBR
